ID,11miseq10,11miseq11,11miseq12,11miseq13,11miseq14,11miseq15,11miseq16,11miseq17,11miseq18,11miseq19,11miseq20,11miseq21,11miseq22,11miseq23,11miseq24,11miseq25,11miseq26,11miseq27,11miseq28,11miseq29,11miseq30,11miseq31,11miseq32,11miseq33,11miseq34,11miseq35,11miseq36,11miseq37,11miseq38,11miseq39,11miseq40,11miseq46,11miseq47,11miseq48,11miseq49,11miseq50,11miseq6,11miseq7,11miseq8,11miseq81,11miseq82,11miseq83,11miseq84,11miseq85,11miseq86,11miseq87,11miseq88,11miseq89,11miseq9,11miseq90
OTU_4437746,79.59194432,4.933826646,60.80876317,20.49738477,31.97628175,20.26261479,110.2719218,110.2719218,74.17869999,92.48407655,10.59548393,0,5.060945605,36.80025858,103.1288812,0,38.80015637,0,0,41.55282929,0,7.453548128,2.080805232,0,0,0,0,0,45.74697224,36.12810227,2.969643008,74.17869999,65.41609149,346.2130012,110.2719218,99.23967065,89.88510795,19.41605606,164.8537874,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,65.41609149,155.99882,51.76749244,63.93079511,51.76749244,3.302580089
OTU_173892,21.67969603,124.1110535,74.17869999,32.23739275,19.41605606,41.97685708,45.35720104,13.46222503,21.87498091,52.72242597,20.60074688,25.99285832,42.54693976,26.72711635,39.12173,155.99882,16.87541371,59.2652654,46.14002064,83.56616605,25.00043423,28.31937733,30.40886427,19.72982546,30.00307569,45.35720104,72.80717171,38.80015637,45.74697224,34.05631127,35.15746259,54.22993619,103.1288812,74.17869999,56.43324823,46.14002064,22.90331697,39.44590186,65.41609149,19.57234257,3.741327691,3.586268059,24.73492405,19.57234257,1.815617261,18.11835489,8.972400599,38.80015637,21.87498091,3.302580089
OTU_317633,16.18412367,76.62942216,79.59194432,15.589949,40.69700526,60.80876317,57.09426903,16.27500071,31.71722203,23.38066619,52.72242597,32.7890709,9.471166952,23.38066619,58.16981106,45.35720104,45.35720104,60.80876317,20.07828903,20.70460596,33.03390343,13.93329619,33.28051,26.72711635,52.24281835,72.80717171,45.35720104,50.74991678,31.97628175,86.71484203,41.97685708,38.80015637,39.85366386,25.45821131,21.87498091,31.05636888,41.97685708,63.93079511,56.43324823,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,36.12810227,31.05636888
OTU_190652,86.71484203,10.6515844,6.754775438,8.568285553,2.31683706,7.226076977,7.018733852,50.74991678,110.2719218,103.1288812,33.28051,0,0,0,0,0,1.16021844,0,0,0,0,0,0,0,0,0,0,17.08568457,19.41605606,0,95.49572195,3.899046931,164.8537874,11.38839609,10.20545835,78.09681452,126.5908477,107.508126,143.184928,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,45.35720104,88.28590531,19.15027266,28.31937733,135.5288986,3.302580089
OTU_177271,1.313064811,9.35284982,173.9684916,22.90331697,7.724325882,3.549826051,63.93079511,75.39423433,41.13298513,11.38839609,65.41609149,20.49738477,52.72242597,283.0814599,16.51632542,20.49738477,135.5288986,8.07492033,3.704176319,14.56283248,5.060945605,42.91892493,103.1288812,103.1288812,37.78732013,36.12810227,3.788158859,20.07828903,16.51632542,9.594641342,20.49738477,18.70299358,1.927574827,24.86733848,6.032121404,7.28718453,19.88987063,6.059109138,16.36635835,19.57234257,21.67969603,3.586268059,24.73492405,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,9.290608959,17.52363619
OTU_144814,0,0,0,0,0,0,0,0,0.946511609,0,0,0,0,0,0,0,0,0,0,0,0,0.968727197,0,0,1.831651691,0,0,1.313064811,0,0,2.969643008,2.160101286,0.244124712,0,0,0.156361268,0,0,0,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,18.11835489,1.815617261,2.70124834,0,3.302580089
OTU_190242,21.00707974,42.91892493,89.88510795,36.80025858,14.4951196,21.77712918,41.97685708,12.05808427,25.00043423,19.88987063,23.38066619,7.363156755,3.857735491,4.029254151,8.363759217,5.71543854,35.15746259,32.51209662,22.90331697,14.56283248,25.99285832,28.31937733,20.1702513,21.49598838,19.72982546,26.35752407,20.37967753,12.70510795,20.26261479,26.35752407,19.72982546,54.22993619,52.72242597,36.12810227,74.17869999,40.26553679,42.54693976,85.11635316,44.31390434,3.403359952,45.35720104,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,12.1344366,31.97628175,3.302580089
OTU_176957,25.00043423,65.41609149,59.2652654,39.44590186,22.90331697,36.80025858,22.90331697,20.37967753,55.77974881,45.35720104,40.69700526,32.7890709,11.10778841,19.28272901,23.14081175,19.80969418,31.71722203,36.80025858,35.15746259,22.90331697,22.41982035,20.37967753,38.80015637,41.97685708,18.26564284,41.13298513,30.00307569,22.90331697,15.5048024,39.44590186,26.72711635,57.09426903,19.41605606,50.74991678,39.44590186,34.84966968,52.72242597,41.13298513,50.74991678,19.57234257,3.741327691,3.586268059,24.73492405,19.57234257,1.815617261,3.321977771,8.972400599,2.70124834,50.74991678,17.52363619
OTU_187233,10.15452479,12.70510795,10.76739778,2.590348178,30.00307569,6.496371472,18.70299358,3.623001952,7.158679618,5.71543854,6.19004779,3.981400187,0,5.315615494,11.07835669,30.20531038,3.271109746,22.66033366,30.40886427,23.38066619,28.31937733,11.10778841,8.07492033,0,13.1819196,7.098630356,7.363156755,8.396099848,3.741327691,5.593476041,4.245851558,5.060945605,25.00043423,1.979513301,8.972400599,14.4951196,10.80962395,18.70299358,5.454633979,485.6721891,179.4121319,365.3746115,485.6721891,365.3746115,41.97685708,365.3746115,304.060219,91.17543267,26.72711635,328.0535544
OTU_188225,59.2652654,8.81503688,8.022130043,33.03390343,70.79368398,21.31376877,46.14002064,30.00307569,30.20531038,31.71722203,39.44590186,21.49598838,11.32802273,21.77712918,26.35752407,20.49738477,40.26553679,20.26261479,32.23739275,63.93079511,16.18412367,36.80025858,40.26553679,25.00043423,41.97685708,52.72242597,21.77712918,41.97685708,52.72242597,52.24281835,22.14579753,22.66033366,35.4678981,33.03390343,19.88987063,55.77974881,39.44590186,17.52363619,22.41982035,3.403359952,3.741327691,21.67969603,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,20.70460596,3.302580089
OTU_270396,35.4678981,10.6515844,164.8537874,6.942598419,20.1702513,72.80717171,9.326914476,2.429011629,7.158679618,32.51209662,12.70510795,18.26564284,10.25662448,8.474854309,10.53965357,20.49738477,40.26553679,25.45821131,63.93079511,21.87498091,83.56616605,10.7253226,82.04388397,3.549826051,59.2652654,14.69695914,57.09426903,17.08568457,19.41605606,30.00307569,36.80025858,82.04388397,72.80717171,20.26261479,14.56283248,51.25622778,72.80717171,72.80717171,6.238831771,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,34.05631127,60.03213511,1.815617261,2.70124834,74.17869999,3.302580089
OTU_631764,32.51209662,8.379915594,7.417515966,19.15027266,40.69700526,17.97219297,17.52363619,18.26564284,22.66033366,19.88987063,25.00043423,14.56283248,9.158205802,7.889164851,18.11835489,42.91892493,16.87541371,30.00307569,41.55282929,31.71722203,64.66924416,25.72419783,41.13298513,10.80962395,16.87541371,20.60074688,35.4678981,26.72711635,15.5048024,21.87498091,22.90331697,19.72982546,23.38066619,18.70299358,15.5048024,41.13298513,50.74991678,26.35752407,15.589949,152.2850367,179.4121319,262.5581823,251.8369134,197.365802,606.5720038,529.1852685,690.6759144,304.060219,30.20531038,262.5581823
OTU_198194,16.66758753,25.72419783,135.5288986,30.00307569,20.70460596,22.90331697,33.28051,9.326914476,40.26553679,24.73492405,19.72982546,11.04899651,26.35752407,14.25149342,40.26553679,13.84039447,11.38839609,32.51209662,14.69695914,16.18412367,41.13298513,82.04388397,95.49572195,20.49738477,13.93329619,19.98386835,40.69700526,31.05636888,42.54693976,10.76739778,40.26553679,39.85366386,39.85366386,76.62942216,37.78732013,15.5048024,11.44906511,25.45821131,40.26553679,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,93.97796301,3.321977771,80.80872859,12.1344366,59.2652654,17.52363619
OTU_206324,85.11635316,6.754775438,9.206205038,89.88510795,6.292626073,25.00043423,8.317149844,57.09426903,20.60074688,33.28051,10.80962395,8.189037871,135.5288986,52.72242597,21.87498091,15.589949,10.09829048,9.977649021,40.26553679,14.56283248,0,8.270772477,3.549826051,8.521682973,4.955902654,5.388431906,5.762853446,4.715455647,12.21123538,3.981400187,5.235275861,65.41609149,5.739104293,85.11635316,50.74991678,32.7890709,5.437623589,25.00043423,8.435394911,108.8813347,179.4121319,328.0535544,132.2858285,304.060219,1.815617261,3.321977771,8.972400599,28.31937733,4.364443993,17.52363619
OTU_1111328,19.57234257,19.80969418,0,36.80025858,22.14579753,5.685460511,36.12810227,43.29408765,50.74991678,10.53965357,89.88510795,89.88510795,10.68839535,20.07828903,93.97796301,33.28051,3.271109746,12.1344366,12.70510795,24.86733848,76.62942216,40.26553679,2.080805232,10.80962395,50.74991678,16.87541371,8.928027684,14.62975193,262.5581823,21.31376877,4.245851558,20.1702513,7.724325882,11.38839609,18.70299358,8.363759217,40.26553679,20.26261479,39.44590186,34.05631127,45.35720104,64.66924416,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,12.1344366,55.77974881,3.302580089
OTU_185126,35.4678981,17.52363619,10.20545835,42.54693976,38.80015637,26.72711635,20.37967753,31.71722203,41.97685708,30.40886427,82.04388397,45.35720104,25.22832406,73.48977929,26.35752407,22.66033366,42.26095938,24.86733848,10.00994683,33.28051,35.4678981,20.37967753,57.09426903,89.88510795,31.97628175,22.66033366,25.22832406,31.05636888,36.80025858,20.60074688,32.7890709,31.97628175,15.67553486,20.26261479,19.41605606,33.28051,3.341462904,3.321977771,18.70299358,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,18.11835489,1.815617261,12.1344366,17.97219297,17.52363619
OTU_194151,20.26261479,6.37719816,5.633739006,11.23452466,17.97219297,6.496371472,14.62975193,5.26342725,9.206205038,11.07835669,9.594641342,30.00307569,3.857735491,4.029254151,31.97628175,12.05808427,6.727124293,19.41605606,38.80015637,8.615116223,14.62975193,8.972400599,16.51632542,5.437623589,11.04899651,9.326914476,11.44906511,19.28272901,10.48756623,8.81503688,10.04233967,3.899046931,15.5048024,14.62975193,8.498239781,16.27500071,25.00043423,13.74807069,30.00307569,401.6152498,529.1852685,179.4121319,636.5179114,578.032735,1021.874815,462.9461963,879.4248367,1170.584609,10.53965357,767.6605602
OTU_2897332,11.77126636,39.44590186,57.09426903,10.34581588,45.74697224,34.84966968,10.6515844,14.00512438,25.72419783,34.84966968,20.1702513,24.86733848,43.29408765,16.51632542,21.87498091,52.72242597,26.72711635,35.4678981,33.03390343,19.98386835,52.72242597,19.72982546,63.93079511,12.70510795,24.04864453,19.15027266,25.22832406,34.84966968,21.77712918,20.60074688,25.22832406,9.947967394,26.72711635,12.52601239,8.498239781,9.594641342,30.00307569,38.80015637,35.15746259,108.8813347,21.67969603,21.67969603,3.857735491,36.80025858,164.8537874,3.321977771,143.184928,38.80015637,22.41982035,3.302580089
OTU_1113282,22.41982035,12.70510795,16.18412367,21.87498091,12.28006698,43.29408765,5.838443653,42.54693976,5.437623589,38.80015637,14.25149342,6.059109138,26.35752407,15.92791934,6.19004779,7.417515966,16.87541371,13.1819196,6.346820139,26.72711635,105.2959537,79.59194432,107.508126,22.14579753,16.18412367,14.25149342,7.018733852,129.1197934,22.90331697,72.80717171,103.1288812,21.00707974,20.1702513,8.659123415,74.17869999,31.05636888,20.49738477,5.003814133,11.04899651,52.24281835,3.741327691,21.67969603,52.24281835,3.429062513,1.815617261,3.321977771,8.972400599,38.80015637,8.568285553,3.302580089
OTU_4312974,6.032121404,0,5.114271625,2.590348178,4.037716146,4.168597065,3.704176319,2.429011629,2.675942117,0.297368966,1.262899525,3.489038205,3.857735491,0,4.364443993,5.060945605,3.857735491,0.297368966,4.503538284,4.868904199,0,4.77198153,5.166966323,0,1.831651691,3.302580089,0,0,2.675942117,0,6.032121404,9.326914476,0,9.513292556,5.166966323,3.940051953,2.080805232,0,3.788158859,3.403359952,91.17543267,3.586268059,132.2858285,173.9684916,103.1288812,88.28590531,173.9684916,51.25622778,0.493123324,3.302580089
OTU_305177,23.14081175,33.03390343,39.44590186,59.2652654,19.80969418,32.51209662,22.41982035,33.28051,10.92870981,16.27500071,30.00307569,10.59548393,31.05636888,164.8537874,14.00512438,34.84966968,12.05808427,5.553457449,21.87498091,13.46222503,12.21123538,15.5048024,9.947967394,7.489734531,15.67553486,23.38066619,16.66758753,20.07828903,16.51632542,14.56283248,5.235275861,6.407701789,51.76749244,17.08568457,4.72913457,19.57234257,56.43324823,31.71722203,12.28006698,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,72.80717171,3.321977771,80.80872859,2.70124834,33.03390343,3.302580089
OTU_176154,52.72242597,4.933826646,12.21123538,54.22993619,5.136247017,19.80969418,8.81503688,95.49572195,15.92791934,32.51209662,10.59548393,19.57234257,63.93079511,40.69700526,12.05808427,13.1819196,20.37967753,10.76739778,30.00307569,30.40886427,10.04233967,19.28272901,13.46222503,59.2652654,24.04864453,14.25149342,13.74807069,10.80962395,34.05631127,19.88987063,13.93329619,41.97685708,9.977649021,55.77974881,35.4678981,20.70460596,8.128019505,16.18412367,14.42770135,365.3746115,420.9825228,283.0814599,283.0814599,328.0535544,1.815617261,107.508126,31.71722203,155.99882,6.867185869,164.8537874
OTU_265011,7.940654138,55.77974881,9.206205038,13.74807069,31.97628175,15.589949,65.41609149,5.26342725,13.1819196,0,10.20545835,20.49738477,32.7890709,20.07828903,3.239869586,5.71543854,25.45821131,21.31376877,16.27500071,13.46222503,40.26553679,8.270772477,41.97685708,39.12173,30.40886427,41.97685708,51.76749244,60.80876317,17.97219297,9.326914476,25.22832406,36.12810227,12.21123538,4.00526998,4.72913457,6.432381005,74.17869999,16.66758753,32.7890709,3.403359952,3.741327691,3.586268059,3.857735491,19.57234257,1.815617261,3.321977771,1.815617261,2.70124834,15.589949,3.302580089
OTU_258957,0,7.9812997,5.633739006,8.972400599,6.292626073,6.942598419,60.80876317,86.71484203,4.868904199,8.317149844,4.364443993,2.884224942,0,43.29408765,0,4.324757985,0,0.297368966,0,0,0,0,0,0,0,0,4.285365573,18.26564284,16.51632542,12.1344366,32.23739275,3.169812702,0,0,5.166966323,2.080805232,2.080805232,7.889164851,1.16021844,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,0,3.302580089
OTU_184966,63.93079511,14.00512438,241.5517744,25.00043423,107.508126,5.235275861,7.363156755,5.26342725,8.659123415,35.4678981,0,7.042825012,36.80025858,241.5517744,3.857735491,0,21.49598838,11.28118472,0,6.19004779,0,0,0,6.059109138,0,0,0,10.6515844,57.09426903,0,4.245851558,304.060219,20.60074688,0,82.04388397,0,117.9160101,7.187061354,10.59548393,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,12.1344366,11.32802273,3.302580089
OTU_375106,14.42770135,6.754775438,10.76739778,65.41609149,15.92791934,32.51209662,4.715455647,52.72242597,42.54693976,30.00307569,25.45821131,60.80876317,110.2719218,32.7890709,36.80025858,14.25149342,15.67553486,7.562543656,5.914878753,35.15746259,8.81503688,33.28051,9.471166952,76.62942216,21.00707974,39.44590186,20.37967753,10.20545835,60.03213511,19.88987063,9.513292556,22.66033366,7.066988552,34.84966968,32.51209662,25.22832406,13.84039447,7.889164851,44.31390434,19.57234257,3.741327691,3.586268059,3.857735491,3.429062513,12.28006698,3.321977771,11.10778841,20.49738477,24.86733848,3.302580089
OTU_586387,3.889574848,0,0,0,1.213822213,0,0,0,0,0.297368966,2.590348178,2.884224942,0,0,0,0,0,1.107912588,1.847777434,3.321977771,0,0,3.549826051,0,0,0,0,0,3.741327691,0,2.969643008,0,0.968727197,0,0,2.811258097,0,1.815617261,1.16021844,52.24281835,3.741327691,3.586268059,132.2858285,88.28590531,1.815617261,60.03213511,19.15027266,12.1344366,1.628486051,31.05636888
OTU_4425214,0,0,0,0,0,0,1.847777434,0,0.946511609,0,0,0,0,0,0,0,0,0,1.847777434,0,0,3.788158859,2.080805232,0,3.377806547,4.029254151,0,2.884224942,0,0,0,0,3.880121078,0,2.884224942,1.048723459,0,0,1.16021844,173.9684916,3.741327691,21.67969603,82.04388397,3.429062513,1.815617261,3.321977771,13.93329619,2.70124834,0,91.17543267
OTU_779847,7.940654138,1.453620156,117.9160101,124.1110535,15.92791934,52.72242597,0.37732599,9.326914476,11.44906511,5.216529458,42.54693976,15.67553486,57.09426903,25.00043423,4.364443993,2.395734501,173.9684916,4.00526998,0,32.23739275,0,7.940654138,0,120.9742075,37.78732013,42.54693976,10.6515844,3.880121078,65.41609149,17.08568457,2.969643008,25.22832406,32.23739275,8.07492033,41.97685708,39.12173,25.72419783,12.52601239,4.168597065,19.57234257,3.741327691,21.67969603,24.73492405,3.429062513,10.80962395,3.321977771,1.815617261,12.1344366,23.38066619,3.302580089
OTU_4448052,2.884224942,7.226076977,22.41982035,79.59194432,41.97685708,85.11635316,5.114271625,25.72419783,39.12173,2.675942117,6.653830481,65.41609149,117.9160101,60.80876317,8.972400599,6.867185869,36.80025858,71.79346647,0,86.71484203,3.169812702,7.453548128,2.080805232,8.07492033,107.508126,3.302580089,11.77126636,76.62942216,70.79368398,6.784055442,51.76749244,41.13298513,63.93079511,5.593476041,5.454633979,5.593476041,31.97628175,3.880121078,2.590348178,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,7.417515966,3.302580089
OTU_263337,23.14081175,18.26564284,24.86733848,20.07828903,32.7890709,20.26261479,11.44906511,15.0958134,15.5048024,20.37967753,23.38066619,38.80015637,23.14081175,19.28272901,25.00043423,25.00043423,12.70510795,41.55282929,9.555587632,19.72982546,11.07835669,22.90331697,25.00043423,15.5048024,22.14579753,45.35720104,23.38066619,20.49738477,13.84039447,24.73492405,42.54693976,13.93329619,8.615116223,16.36635835,9.513292556,15.67553486,21.00707974,33.03390343,20.49738477,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,23.38066619,2.70124834,15.589949,3.302580089
OTU_134762,41.97685708,1.453620156,8.615116223,41.97685708,6.867185869,13.46222503,8.81503688,32.7890709,9.77516368,22.41982035,8.972400599,10.59548393,68.05255885,15.92791934,21.87498091,19.80969418,5.512445052,12.1344366,20.07828903,8.615116223,4.046192379,9.555587632,8.498239781,10.80962395,15.5048024,6.432381005,5.762853446,5.71543854,8.703332023,4.433546069,6.867185869,30.20531038,7.066988552,65.41609149,34.05631127,16.87541371,8.128019505,14.69695914,6.535806871,272.6274716,315.829843,304.060219,117.9160101,211.8125858,15.5048024,71.79346647,1.815617261,155.99882,3.100913392,51.76749244
OTU_261016,21.00707974,46.14002064,0,9.424906439,20.1702513,14.62975193,39.44590186,15.0958134,20.60074688,12.28006698,19.28272901,63.93079511,7.526061374,30.40886427,20.1702513,26.35752407,9.471166952,26.72711635,41.55282929,13.46222503,37.78732013,25.72419783,32.7890709,19.72982546,8.229814699,13.1819196,52.72242597,39.44590186,20.26261479,19.41605606,33.28051,16.18412367,21.31376877,14.62975193,11.17099157,9.087341643,21.77712918,6.942598419,15.589949,3.403359952,3.741327691,21.67969603,3.857735491,19.57234257,164.8537874,18.11835489,110.2719218,63.93079511,22.90331697,17.52363619
OTU_839152,0,0,0,0,0,0,0,2.429011629,0.156361268,1.815617261,1.262899525,1.213822213,3.857735491,0,0,2.395734501,0,0,0,0,0,0,2.080805232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168656074,3.403359952,3.741327691,21.67969603,3.857735491,19.57234257,8.972400599,3.321977771,8.972400599,2.70124834,0.493123324,3.302580089
OTU_1001564,0,0,0,0,0,0,0,0,0.156361268,0.297368966,0,0,2.356053939,0,0,0,0,0,1.847777434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,0,3.302580089
OTU_337727,7.940654138,8.81503688,8.022130043,36.80025858,20.49738477,45.35720104,6.407701789,8.81503688,39.12173,10.09829048,48.39121526,5.633739006,12.05808427,7.309148589,30.40886427,25.00043423,10.09829048,22.66033366,5.914878753,26.72711635,11.07835669,11.60913663,21.77712918,10.00994683,26.35752407,10.6515844,19.80969418,40.69700526,24.86733848,12.70510795,17.52363619,7.9812997,7.724325882,0,4.72913457,12.28006698,4.955902654,5.512445052,13.84039447,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,6.457142441,3.302580089
OTU_265912,35.4678981,5.216529458,7.018733852,51.76749244,11.10778841,23.38066619,12.21123538,31.71722203,17.97219297,21.31376877,21.87498091,16.87541371,32.7890709,73.48977929,8.972400599,15.589949,26.72711635,9.977649021,6.653830481,18.26564284,10.04233967,9.977649021,15.0958134,23.14081175,8.229814699,6.754775438,7.018733852,7.26527853,9.326914476,10.04233967,9.254431079,32.7890709,7.940654138,30.20531038,22.66033366,18.70299358,3.341462904,0,5.945175091,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,8.972400599,3.321977771,1.815617261,2.70124834,6.457142441,17.52363619
OTU_1107303,9.326914476,51.76749244,0,25.45821131,45.74697224,6.496371472,14.42770135,8.81503688,21.67969603,10.09829048,35.15746259,5.197839416,24.73492405,10.92870981,4.364443993,41.55282929,21.49598838,19.41605606,10.80962395,19.28272901,20.60074688,17.97219297,51.25622778,6.608360956,25.00043423,11.44906511,21.31376877,32.7890709,21.00707974,31.05636888,39.44590186,10.43571399,3.341462904,22.41982035,18.70299358,16.27500071,30.40886427,4.503538284,17.52363619,34.05631127,3.741327691,3.586268059,3.857735491,3.429062513,24.73492405,3.321977771,23.38066619,28.31937733,40.26553679,17.52363619
OTU_333351,2.884224942,2.969643008,2.4123325,0,2.31683706,0,2.726728777,3.623001952,3.788158859,0.297368966,1.262899525,1.213822213,0,0,2.253045626,3.586268059,2.467661635,2.31683706,0,0,0,0,2.080805232,0,0,0,2.811258097,1.313064811,0,1.847777434,2.969643008,0,0,1.979513301,1.815617261,0.156361268,0,79.59194432,4.168597065,3.403359952,3.741327691,3.586268059,24.73492405,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,1.628486051,31.05636888
OTU_199137,7.066988552,31.71722203,20.49738477,13.74807069,11.91387906,19.80969418,19.72982546,12.34925721,17.08568457,15.5048024,16.36635835,9.594641342,10.68839535,9.471166952,26.35752407,38.80015637,11.17099157,8.928027684,21.00707974,11.77126636,17.52363619,32.7890709,25.45821131,35.4678981,12.21123538,14.69695914,32.23739275,19.72982546,9.77516368,20.26261479,21.49598838,20.49738477,10.6515844,24.86733848,17.52363619,10.92870981,10.68839535,9.977649021,20.1702513,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,52.72242597,18.11835489,8.972400599,2.70124834,19.88987063,3.302580089
OTU_730939,5.633739006,0,2.4123325,92.48407655,13.46222503,79.59194432,5.838443653,197.365802,13.1819196,10.68839535,14.25149342,7.940654138,21.87498091,15.0958134,42.91892493,4.324757985,22.66033366,4.00526998,3.704176319,11.23452466,8.189037871,17.97219297,7.489734531,85.11635316,32.7890709,45.35720104,8.317149844,12.70510795,15.5048024,50.74991678,11.17099157,7.9812997,5.739104293,3.017367924,20.1702513,1.048723459,19.57234257,3.880121078,31.05636888,3.403359952,75.39423433,3.586268059,52.24281835,68.05255885,12.28006698,3.321977771,1.815617261,73.48977929,0,3.302580089
OTU_268720,17.97219297,12.05808427,0,30.40886427,24.04864453,18.26564284,11.17099157,25.72419783,9.206205038,21.31376877,9.594641342,42.54693976,15.589949,32.7890709,6.19004779,5.71543854,14.62975193,14.42770135,1.847777434,32.7890709,13.93329619,9.977649021,6.608360956,70.79368398,14.69695914,36.12810227,19.15027266,10.6515844,85.91192273,23.14081175,19.15027266,7.9812997,25.45821131,14.62975193,13.46222503,13.84039447,12.28006698,8.659123415,11.60913663,19.57234257,45.35720104,3.586268059,3.857735491,3.429062513,30.00307569,3.321977771,19.15027266,2.70124834,10.15452479,3.302580089
OTU_4432841,0,0,8.022130043,95.49572195,0,0,0,4.433546069,0,0.297368966,0,0,879.4248367,23.38066619,0,2.395734501,19.98386835,0,0,0,19.57234257,0,0,0,148.6591024,0,0,12.70510795,0,8.435394911,2.969643008,0,22.90331697,0,0,0,126.5908477,0,0,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,8.972400599,2.70124834,2.395734501,3.302580089
OTU_4435934,8.703332023,24.86733848,21.31376877,6.942598419,14.4951196,13.46222503,13.1819196,6.100231081,10.04233967,8.659123415,8.972400599,34.84966968,19.72982546,12.28006698,23.14081175,39.85366386,12.28006698,23.38066619,8.498239781,19.98386835,13.93329619,14.4951196,11.04899651,26.72711635,10.25662448,11.07835669,42.91892493,21.67969603,10.48756623,70.79368398,20.49738477,3.899046931,10.6515844,7.187061354,8.128019505,5.593476041,10.68839535,8.396099848,18.70299358,3.403359952,3.741327691,21.67969603,3.857735491,3.429062513,8.972400599,3.321977771,1.815617261,2.70124834,6.457142441,3.302580089
OTU_1105328,4.701809383,21.31376877,42.91892493,10.34581588,4.037716146,4.168597065,20.37967753,16.87541371,4.088339696,8.659123415,5.339616111,25.45821131,9.471166952,6.942598419,15.67553486,9.918366021,7.940654138,10.76739778,57.09426903,6.19004779,13.93329619,72.80717171,17.97219297,8.07492033,21.00707974,32.51209662,40.69700526,11.28118472,11.38839609,40.26553679,45.74697224,18.70299358,9.326914476,18.70299358,8.498239781,5.291705739,7.417515966,22.90331697,7.26527853,3.403359952,3.741327691,3.586268059,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,4.029254151,3.302580089
OTU_119010,0,1.453620156,2.4123325,0.968727197,0,0,0,0,0.156361268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.253045626,0,0,0,0,0,0,0,3.017367924,1.815617261,0,0,0,0,3.403359952,21.67969603,21.67969603,3.857735491,3.429062513,1.815617261,3.321977771,1.815617261,2.70124834,0,17.52363619
OTU_716984,7.940654138,13.74807069,15.0958134,10.76739778,14.07729806,10.80962395,19.41605606,16.87541371,16.36635835,21.87498091,8.615116223,26.72711635,10.68839535,18.26564284,19.80969418,18.26564284,19.15027266,12.52601239,7.724325882,22.41982035,14.62975193,22.41982035,26.35752407,32.23739275,10.25662448,30.00307569,25.22832406,42.54693976,19.41605606,19.88987063,45.74697224,17.08568457,7.363156755,20.26261479,5.166966323,12.9414755,16.27500071,6.653830481,31.05636888,3.403359952,3.741327691,3.586268059,3.857735491,19.57234257,21.87498091,3.321977771,8.972400599,20.49738477,13.1819196,3.302580089
OTU_743693,19.15027266,6.37719816,2.4123325,4.13083904,3.239869586,9.206205038,2.726728777,41.97685708,11.44906511,5.216529458,5.685460511,0,12.05808427,1.313064811,80.80872859,0,60.80876317,8.07492033,25.99285832,2.130010781,5.655616306,0,10.43571399,10.00994683,3.377806547,11.07835669,33.03390343,73.48977929,50.74991678,18.26564284,0,7.26527853,21.77712918,4.00526998,34.05631127,19.98386835,4.63573119,2.590348178,73.48977929,19.57234257,3.741327691,64.66924416,3.857735491,145.8965177,19.88987063,46.14002064,19.15027266,12.1344366,10.53965357,3.302580089
